capsule_path,section_row,claim_text,source_ids
capsules/EISA_II/glaucoma_e_catarata.md,11,"Glaucoma de ângulo fechado — quadro agudo | Dor, visão turva, cefaleia frontal, náusea e vômito; pode ser desencadeado pela dilatação pupilar | resumed saúde do adulto 2 (p.~231) | CONFIRMADO",
capsules/EISA_II/glaucoma_e_catarata.md,12,"Tratamento medicamentoso do glaucoma | Betabloqueador (timolol), inibidor da anidrase carbônica (dorzolamida/brinzolamida — marcas citadas: Azopt, Trusopt), análogo de prostaglandina (latanoprosta/bimatoprosta/travoprosta — marcas Xalatan, Lumigan, Travatan), alfa-agonista (brimonidina — marca Alphagan) | resumed saúde do adulto 2 (p.~232) | CONFIRMADO",
capsules/EISA_II/glaucoma_e_catarata.md,13,"Tratamento a laser/cirúrgico do glaucoma | Trabeculoplastia, iridotomia (laser); goniotomia, trabeculotomia, trabeculectomia, implantes (cirúrgico) | resumed saúde do adulto 2 (p.~232) | CONFIRMADO",
capsules/EISA_II/glaucoma_e_catarata.md,14,Causa mais frequente de catarata | Senil | resumed saúde do adulto 2 (p.~232-233) | CONFIRMADO,
capsules/EISA_II/glaucoma_e_catarata.md,15,"Classificação da catarata | Congênita (ex.: rubéola congênita); secundária (uveíte, tumor intraocular, glaucoma, descolamento de retina, trauma, doença endócrina como DM/hipoparatireoidismo, corticoide tópico/sistêmico, radiação); senil | resumed saúde do adulto 2 (p.~232-233) | CONFIRMADO",
capsules/EISA_II/glaucoma_e_catarata.md,16,Indicação cirúrgica de catarata | Acuidade visual pior que 20/60 já é considerada visão prejudicial/indicação cirúrgica | resumed saúde do adulto 2 (p.~229) | CONFIRMADO,
capsules/EISA_II/glaucoma_e_catarata.md,17,"Corticoide como causa de catarata | Uso de corticoide tópico, sistêmico ou nasal pode desencadear catarata precocemente | resumed saúde do adulto 2 (p.~233) | CONFIRMADO",
capsules/EISA_II/glaucoma_e_catarata.md,18,"Cirurgia de catarata | FACO+LIO (facoemulsificação com lente intraocular dobrável, microincisão, sem sutura) para núcleos moles (2-3 cruzes); FEC+LIO (facectomia extracapsular com lente rígida, incisão maior, com sutura) para núcleos mais duros (4 cruzes) | resumed saúde do adulto 2 (p.~233) | CONFIRMADO",
capsules/EISA_II/glaucoma_e_catarata.md,19,"Causa de cegueira no mundo | 80% dos casos de cegueira mundial poderiam ser evitados/tratados; glaucoma = principal causa de cegueira **irreversível**; catarata = principal causa de cegueira **reversível** | resumed saúde do adulto 2 (p.~229, ~233) | CONFIRMADO",
capsules/EISA_II/glomerulopatias_primarias.md,4,Indicações de biópsia renal | Síndrome nefrótica ou proteinúria >1–2g/dia; IRA de causa indeterminada; alteração de creatinina sem causa evidente (principalmente com hematúria/proteinúria); acometimento renal pelo lúpus | PDF_Glomerulopatias p.8 | CONFIRMADO,
capsules/EISA_II/glomerulopatias_primarias.md,5,Contraindicações de biópsia renal | Rins atrofiados ao US; rim único; rins policísticos; coagulopatia/uso de anticoagulante; HAS não controlada; ITU ativa; lesão de pele no sítio; hidronefrose; paciente não cooperativo | PDF_Glomerulopatias p.8 | CONFIRMADO,
capsules/EISA_II/glomerulopatias_primarias.md,6,Mapeamento síndrome → doença (AUA) | Hematúria micro assintomática = IgA/GNMP; hematúria macro recorrente = IgA; proteinúria assintomática = GESF/GNM | PDF_Glomerulopatias p.22 | CONFIRMADO,
capsules/EISA_II/glomerulopatias_primarias.md,7,"Mapeamento síndrome → doença (nefrítica) | GNDA, nefropatia por IgA, GNMP | PDF_Glomerulopatias p.22 | CONFIRMADO",
capsules/EISA_II/glomerulopatias_primarias.md,8,"Mapeamento síndrome → doença (GNRP) | GN anti-MBG, GN de imunocomplexos, GN pauci-imune | PDF_Glomerulopatias p.23 | CONFIRMADO",
capsules/EISA_II/glomerulopatias_primarias.md,9,"Mapeamento síndrome → doença (nefrótica) | DLM (GNLM), GNM, GESF, GNMP tipo I e II | PDF_Glomerulopatias p.23 | CONFIRMADO",
capsules/EISA_II/glomerulopatias_primarias.md,10,"Complemento NORMAL | PAN, Wegener, púrpura de Henoch-Schönlein, Goodpasture, Berger (IgA), GNRP pauci-imune, GNRP anti-MBG | PDF_Glomerulopatias p.19 | CONFIRMADO",
capsules/EISA_II/glomerulopatias_primarias.md,11,"Complemento BAIXO | LES, crioglobulinemia, nefrite do shunt, GNDA, GNMP, endocardite bacteriana | PDF_Glomerulopatias p.19 | CONFIRMADO",
capsules/EISA_II/glomerulopatias_primarias.md,12,Indicações de biópsia na GNDA | Oligoanúria >48–72h; oligúria/azotemia persistente >4 sem; HAS persistente >4 sem; hematúria macro >4 sem; complemento baixo persistente >8 sem; proteinúria nefrótica (>50mg/kg/dia) >4 sem | PDF_Glomerulopatias p.28 | CONFIRMADO,
capsules/EISA_II/glomerulopatias_primarias.md,13,"Distribuição histológica (série da fonte) | GESF 29,7% > GNM 20,7% > nefropatia por IgA 17,8% > DLM 9,1% > GNMP 7% | PDF_Glomerulopatias p.24 | CONFIRMADO (casuística local — ver Pegadinhas)",
capsules/EISA_II/glomerulopatias_primarias.md,14,Histologia DLM (GNLM) | MO normal; IF negativa; ME fusão de processos podais | PDF_Glomerulopatias p.56 | CONFIRMADO,
capsules/EISA_II/glomerulopatias_primarias.md,15,Histologia GESF | MO hialinose e/ou esclerose segmentar e focal; IF negativa ou IgM+C3; ME esclerose focal + fusão de processos podais | PDF_Glomerulopatias p.56 | CONFIRMADO,
capsules/EISA_II/glomerulopatias_primarias.md,16,Histologia GNM (membranosa) | MO parede capilar espessada com espículas na MBG; IF IgG+C3 granular nas alças capilares; ME depósitos subepiteliais | PDF_Glomerulopatias p.56 | CONFIRMADO,
capsules/EISA_II/glomerulopatias_primarias.md,17,Histologia GNMP I | MO celularidade mesangial aumentada + duplicação das alças capilares; IF C3+imunoglobulinas variadas; ME depósitos subendoteliais + interposição mesangial | PDF_Glomerulopatias p.56 | CONFIRMADO,
capsules/EISA_II/glomerulopatias_primarias.md,18,"Estratificação de risco da nefropatia membranosa | Baixo: Cr normal + proteinúria subnefrótica; Moderado: proteinúria 3,5–6g/dia + função renal próxima do normal; Alto: alteração de função renal OU proteinúria >6g/dia OU anti-PLA2R >50 RU/ml; Muito alto: proteinúria >10g/24h | PDF_Glomerulopatias p.44 | CONFIRMADO",
capsules/EISA_II/glomerulopatias_secundarias.md,4,Envolvimento renal no LES | 50–75% dos pacientes em algum momento; proteinúria persistente >500mg/dia; cilindros celulares no sedimento | Glomerulopatias_Secund p.3 | CONFIRMADO,
capsules/EISA_II/glomerulopatias_secundarias.md,5,"Classe I (ISN/RPS) | Mesangial mínima — glomérulos normais à MO, depósitos só à IF; urina/Cr/complemento normais | Glomerulopatias_Secund p.4 | CONFIRMADO",
capsules/EISA_II/glomerulopatias_secundarias.md,6,"Classe II | Mesangial proliferativa — hipercelularidade mesangial sem depósito subendotelial à MO; hematúria+, proteinúria-, Cr e complemento normais | Glomerulopatias_Secund p.4 | CONFIRMADO",
capsules/EISA_II/glomerulopatias_secundarias.md,7,"Classes III/IV | Focal (<50% glomérulos) / Difusa (≥50%) — depósito subendotelial, as mais graves; hematúria+, proteinúria++, Cr aumentada, complemento reduzido | Glomerulopatias_Secund p.4 | CONFIRMADO",
capsules/EISA_II/glomerulopatias_secundarias.md,8,"Classe V | Membranosa — depósito subepitelial; proteinúria isolada em nível nefrótico é o sinal de alerta; hematúria-, Cr normal ou aumentada, complemento normal | Glomerulopatias_Secund p.4 | CONFIRMADO",
capsules/EISA_II/glomerulopatias_secundarias.md,9,Classe VI | Esclerose glomerular avançada (≥90% sem atividade residual) — evolução de classes não tratadas a tempo | Glomerulopatias_Secund p.4 | CONFIRMADO,
capsules/EISA_II/glomerulopatias_secundarias.md,10,"Confirmação de nefrite lúpica na IF | Padrão ""full house"": IgG, IgM, IgA, C3, C1q todos presentes no mesmo espécime | Glomerulopatias_Secund p.4 | CONFIRMADO",
capsules/EISA_II/glomerulopatias_secundarias.md,11,"Indução nas classes III/IV | Pulsoterapia com metilprednisolona IV 0,5–1g por 3 dias, seguida de prednisona 0,5–1mg/kg/dia por 3–4 semanas com redução progressiva (5–10mg/dia aos 6 meses), associada a ciclofosfamida semanal OU micofenolato a cada 15 dias | Glomerulopatias_Secund p.5 | CONFIRMADO",
capsules/EISA_II/glomerulopatias_secundarias.md,12,"Momento de início do tratamento em III/IV | Deve ser imediato diante de suspeita clínico-laboratorial, mesmo antes do resultado da imunofluorescência/biópsia | Glomerulopatias_Secund p.5 | CONFIRMADO",
capsules/EISA_II/glomerulopatias_secundarias.md,13,"Exames de triagem do LES renal | Creatinina (aumento >20% já é alerta), VHS/PCR, complemento (CH50 e C3, reduzidos na atividade), anti-DNA (associado a nefrite), hematúria, proteinúria, biópsia renal | Glomerulopatias_Secund p.3 | CONFIRMADO",
capsules/EISA_II/glomerulopatias_secundarias.md,14,Discriminador de nódulo mesangial | Vermelho Congo positivo (verde-maçã sob luz polarizada) SÓ em amiloidose; doença de depósito de cadeia leve e nefropatia diabética são Congo-negativas | Glomerulopatias_Secund p.12 | CONFIRMADO,
capsules/EISA_II/glomerulopatias_secundarias.md,15,"Doença de depósito de cadeia leve — achado de IF/ME | IF: cadeia leve monoclonal (geralmente kappa), não corada pelo Vermelho Congo; ME: depósitos eletrodensos granulosos contínuos na MB (não fibrilares) | Glomerulopatias_Secund p.9 | CONFIRMADO",
capsules/EISA_II/glomerulopatias_secundarias.md,16,"Doença de depósito de cadeia leve — órgãos extrarrenais | Fígado e coração também são sítios de depósito (miocardiopatia, hepatomegalia) | Glomerulopatias_Secund p.9 | CONFIRMADO",
capsules/EISA_II/glomerulopatias_secundarias.md,17,Doença de depósito de cadeia leve x mieloma | 74% dos pacientes com doença de depósito de cadeia leve NÃO desenvolvem mieloma múltiplo | Glomerulopatias_Secund p.9 | CONFIRMADO,
capsules/EISA_II/glomerulopatias_secundarias.md,18,Associação hepatite → glomerulopatia | HCV: GNMP + crioglobulinemia; HBV: GN membranosa / GNMP / DLM; cirrose hepática isolada: nefropatia por IgA secundária | Glomerulopatias_Secund p.17 | CONFIRMADO,
capsules/EISA_II/glomerulopatias_secundarias.md,19,Síndrome de Goodpasture | IRA (padrão GNRP) + hemorragia pulmonar; IF com IgG em padrão **linear** ao longo da MBG (não granular); anticorpo anti-NC1 da cadeia α3 do colágeno IV; tratamento = plasmaférese + corticoide + ciclofosfamida | Glomerulopatias_Secund p.16-17 | CONFIRMADO,
capsules/EISA_II/glomerulopatias_secundarias.md,20,"Púrpura de Henoch-Schönlein | Forma sistêmica da nefropatia por IgA; diagnóstico clínico, complemento **normal**, FAN/FR/ANCA negativos; biópsia (quando necessária) mostra IgA mesangial | Glomerulopatias_Secund p.16 | CONFIRMADO",
capsules/EISA_II/glomerulopatias_secundarias.md,21,"Glomerulopatia paraneoplásica | Responde por ~11% das síndromes nefróticas em adultos; tumor sólido (pulmão, TGI) → GN membranosa; linfoma de Hodgkin / LLC / carcinoma de células renais → DLM; LLC → GNMP | Glomerulopatias_Secund p.18 | CONFIRMADO",
capsules/EISA_II/has_nefrogena_renovascular.md,4,Prevalência estimada de HA secundária | 10–20% dos hipertensos | DBHA_2020 p.607 | CONFIRMADO,
capsules/EISA_II/has_nefrogena_renovascular.md,5,"Definição de HARV | Estenose uni ou bilateral da artéria renal ou ramos, geralmente com obstrução >70%, causando isquemia renal significativa | DBHA_2020 p.607 | CONFIRMADO",
capsules/EISA_II/has_nefrogena_renovascular.md,6,Etiologia por perfil | Jovens (principalmente mulheres): displasia fibromuscular; idosos: aterosclerose (associada a doença aterosclerótica periférica/coronariana) | DBHA_2020 p.607 | CONFIRMADO,
capsules/EISA_II/has_nefrogena_renovascular.md,7,Gatilho de investigação de estenose | Aumento de creatinina ≥50% após uso de IECA ou BRA | DBHA_2020 p.612 | CONFIRMADO,
capsules/EISA_II/has_nefrogena_renovascular.md,8,"Perfil clínico de alerta | HA grave de início recente em >55 anos + sopro abdominal + assimetria de tamanho renal >1,5cm | DBHA_2020 p.612 | CONFIRMADO",
capsules/EISA_II/has_nefrogena_renovascular.md,9,"Exame de rastreio recomendado | US com Doppler renal (GR I, NE B) — sensibilidade 75%, especificidade 90%, mas observador-dependente | DBHA_2020 p.607 | CONFIRMADO",
capsules/EISA_II/has_nefrogena_renovascular.md,10,"Padrão-ouro | Arteriografia renal convencional (GR I, NE A) — invasiva, NÃO deve ser procedimento inicial (GR I, NE B) | DBHA_2020 p.607/613 | CONFIRMADO",
capsules/EISA_II/has_nefrogena_renovascular.md,11,Alternativas de imagem por função renal | Angio-RNM por subtração digital/BOLD se RFG-e >30 mL/min; TC espiral se RFG-e >60 mL/min | DBHA_2020 p.607/613 | CONFIRMADO,
capsules/EISA_II/has_nefrogena_renovascular.md,12,Eficácia comparada tratamento farmacológico x revascularização | Equivalentes em controle de PA e mortalidade CV (RCTs + metanálise) | DBHA_2020 p.607 | CONFIRMADO,
capsules/EISA_II/has_nefrogena_renovascular.md,13,"Indicação de revascularização | DFM: sempre indicada; aterosclerótica: só se refratária ao tratamento, perda progressiva de função renal ou descompensação clínica cardiológica (EAP, IC, angina refratária) | DBHA_2020 p.607 | CONFIRMADO",
capsules/EISA_II/has_nefrogena_renovascular.md,14,Displasia fibromuscular — perfil | 80–90% mulheres; Doppler renal é o exame de rastreio preconizado | DBHA_2020 p.607 | CONFIRMADO,
capsules/EISA_II/has_nefrogena_renovascular.md,15,Tratamento da DFM | Angioplastia isolada é o procedimento indicado; stent reservado para complicação (dissecção/ruptura arterial); AAS 75–100mg/dia contínuo para prevenção trombótica | DBHA_2020 p.607 | CONFIRMADO,
capsules/EISA_II/has_nefrogena_renovascular.md,16,"Seguimento pós-angioplastia em DFM | Doppler renal em 30 dias, depois a cada 6 meses nos primeiros 2 anos, depois anual (rastreio de reestenose) | DBHA_2020 p.607 | CONFIRMADO",
capsules/EISA_II/has_nefrogena_renovascular.md,17,Definição de DRC (para HA nefrógena) | Anormalidade de função/morfologia renal >3 meses; RFG-e <60 mL/min ou albuminúria ≥30mg/24h ou alteração morfológica | DBHA_2020 p.607 | CONFIRMADO,
capsules/EISA_II/has_nefrogena_renovascular.md,18,HA como consequência da DRC | Presente em até 90% dos pacientes em DRC estágio G5 | DBHA_2020 p.607 | CONFIRMADO,
capsules/EISA_II/has_nefrogena_renovascular.md,19,Coarctação de aorta — achado discriminador | PAS na artéria braquial ≥10mmHg maior que na poplítea; ausência/diminuição de pulsos em MMII; sopro sistólico interescapular | DBHA_2020 p.607 | CONFIRMADO,
capsules/EISA_II/has_nefrogena_renovascular.md,20,Coarctação de aorta — exames | Ecocardiograma = rastreio principal; RNM = padrão-ouro para avaliação e seguimento pós-intervenção | DBHA_2020 p.607 | CONFIRMADO,
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,4,HAP — prevalência em hipertensos gerais | 8–10% | slide p.11 | CONFIRMADO,
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,5,HAP — prevalência em HAS resistente | até 20% | slide p.11 | CONFIRMADO,
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,6,HAP — hipocalemia presente | apenas 9–37% dos pacientes (baixa sensibilidade; ausência tem baixo valor preditivo negativo) | slide p.11 | CONFIRMADO,
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,7,Quem investigar HAP | PA≥150/100 em 3 medidas em dias diferentes · HAS resistente a 3 fármacos (com diurético) · HAS controlada com ≥4 fármacos · HAS+hipocalemia espontânea/induzida · incidentaloma adrenal · apneia do sono · história familiar DAC/AVC<40a · familiares 1º grau de HAP · FA · HAS+CA papilífero de tireoide | slide pp.16–17 | CONFIRMADO,
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,8,Diretrizes recentes — quem rastrear | TODOS os pacientes com HAS (AHA 2024; Soc. Endocrinologia Japonesa 2022; Vilar 2025) | slide p.13 | CONFIRMADO,
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,9,RAR — screening positivo | RAR >20 + aldosterona >6 ng/dL + APR suprimida (<1 ng/mL/h) | slide p.32 | CONFIRMADO,
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,10,RAR — maior sensibilidade/especificidade | RAR >30 + aldosterona >15 ng/dL (sens/espec 90%/91%) | slide p.32 | CONFIRMADO,
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,11,RAR — patognomônico | RAR >50 | slide p.32 | CONFIRMADO,
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,12,"RAR — não retirar anti-hipertensivos antes do 1º rastreio | correto (AHA 2024, Vilar 2025) — só ajustar fármacos se resultado inicial for duvidoso | slide p.28 | CONFIRMADO",
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,13,"Teste de sobrecarga salina (confirmatório) | aldosterona <5,0 ng/dL exclui · 5–10 ng/dL inconclusivo · >10 ng/dL confirma HAP | slide p.85 | CONFIRMADO",
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,14,Teste do captopril (confirmatório) | positivo se não houver queda >30% da aldosterona OU aldosterona >12 ng/dL | slide p.86 | CONFIRMADO,
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,15,Teste da furosemida (confirmatório) | positivo se APR <2 ng/mL/h após 2h de deambulação | slide p.85 | CONFIRMADO,
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,16,Quando dispensar testes confirmatórios | hipocalemia + renina indetectável + aldosterona >20 ng/dL | slide p.33 | CONFIRMADO,
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,17,Quando dispensar AVS antes de adrenalectomia | idade <35 anos + hipocalemia espontânea + aldosterona muito elevada + lesão unilateral com aspecto de adenoma cortical | slide p.38 | CONFIRMADO,
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,18,"Espironolactona — 1ª linha, dose | 25–200 mg/dia (1–2x/dia) | slide p.43 | CONFIRMADO",
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,19,"Eplerenona — 2ª linha, dose | 25–100 mg/dia (2x/dia) | slide p.43 | CONFIRMADO",
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,20,"Pós-adrenalectomia — cuidado com potássio | SF 0,9% IV sem KCl, exceto se K⁺ <3,0 mmol/L | slide p.88 | CONFIRMADO",
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,21,Pós-adrenalectomia — hipoaldosteronismo persistente | ocorre em até 5%; tratar com fludrocortisona | slide p.88 | CONFIRMADO,
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,22,FEO/PGL — proporção | 80–85% feocromocitoma · 15–20% paraganglioma | slide p.47 | CONFIRMADO,
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,23,FEO/PGL — idade e sexo | 40–50 anos; adultos 1:1 (H:M); crianças 2:1 (H:M) | slide p.47 | CONFIRMADO,
capsules/EISA_II/hiperaldosteronismo_primario_feocromocitoma.md,24,"FEO — assintomático | ~10% dos casos, sobretudo doença familiar ou tumores císticos grandes (>50g) | slide p.52 | CONFIRMADO",
